source,dataset,origin_country,destination_country,year,period,reason,sub_reason,measure_type,value,analysis_question
eurostat,eurostat_first_permits,Cameroon,Sweden,2015,pre_covid,family,not_applicable,permit,114.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2015,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2015,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2015,pre_covid,family,not_applicable,permit,29.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2015,pre_covid,family,not_applicable,permit,144.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2015,pre_covid,family,not_applicable,permit,221.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2015,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2016,pre_covid,family,not_applicable,permit,610.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2016,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2016,pre_covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2016,pre_covid,family,not_applicable,permit,61.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2016,pre_covid,family,not_applicable,permit,686.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2016,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2016,pre_covid,family,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2016,pre_covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2016,pre_covid,family,not_applicable,permit,180.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2016,pre_covid,family,not_applicable,permit,2088.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2016,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2016,pre_covid,family,not_applicable,permit,446.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2016,pre_covid,family,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2016,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2016,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2016,pre_covid,family,not_applicable,permit,52.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2016,pre_covid,family,not_applicable,permit,33.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2016,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2016,pre_covid,family,not_applicable,permit,35.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2016,pre_covid,family,not_applicable,permit,22.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2016,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2016,pre_covid,family,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2016,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2016,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2016,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2016,pre_covid,family,not_applicable,permit,69.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2016,pre_covid,family,not_applicable,permit,112.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2016,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2016,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2016,pre_covid,family,not_applicable,permit,18.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2016,pre_covid,family,not_applicable,permit,127.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2016,pre_covid,family,not_applicable,permit,218.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2016,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2017,pre_covid,family,not_applicable,permit,600.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2017,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2017,pre_covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2017,pre_covid,family,not_applicable,permit,78.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2017,pre_covid,family,not_applicable,permit,701.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2017,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2017,pre_covid,family,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2017,pre_covid,family,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2017,pre_covid,family,not_applicable,permit,194.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2017,pre_covid,family,not_applicable,permit,2434.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2017,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2017,pre_covid,family,not_applicable,permit,507.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2017,pre_covid,family,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2017,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2017,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2017,pre_covid,family,not_applicable,permit,65.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2017,pre_covid,family,not_applicable,permit,19.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2017,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2017,pre_covid,family,not_applicable,permit,48.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2017,pre_covid,family,not_applicable,permit,19.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2017,pre_covid,family,not_applicable,permit,14.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2017,pre_covid,family,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2017,pre_covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2017,pre_covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2017,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2017,pre_covid,family,not_applicable,permit,69.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2017,pre_covid,family,not_applicable,permit,112.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2017,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2017,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2017,pre_covid,family,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2017,pre_covid,family,not_applicable,permit,115.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2017,pre_covid,family,not_applicable,permit,241.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2017,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2018,pre_covid,family,not_applicable,permit,732.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2018,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2018,pre_covid,family,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2018,pre_covid,family,not_applicable,permit,68.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2018,pre_covid,family,not_applicable,permit,832.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2018,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2018,pre_covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2018,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2018,pre_covid,family,not_applicable,permit,209.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2018,pre_covid,family,not_applicable,permit,2197.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2018,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2018,pre_covid,family,not_applicable,permit,434.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2018,pre_covid,family,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2018,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2018,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2018,pre_covid,family,not_applicable,permit,102.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2018,pre_covid,family,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2018,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2018,pre_covid,family,not_applicable,permit,38.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2018,pre_covid,family,not_applicable,permit,22.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2018,pre_covid,family,not_applicable,permit,12.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2018,pre_covid,family,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2018,pre_covid,family,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2018,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2018,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2018,pre_covid,family,not_applicable,permit,55.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2018,pre_covid,family,not_applicable,permit,114.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2018,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2018,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2018,pre_covid,family,not_applicable,permit,20.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2018,pre_covid,family,not_applicable,permit,122.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2018,pre_covid,family,not_applicable,permit,281.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2018,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2019,pre_covid,family,not_applicable,permit,790.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2019,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2019,pre_covid,family,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2019,pre_covid,family,not_applicable,permit,53.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2019,pre_covid,family,not_applicable,permit,817.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2019,pre_covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2019,pre_covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2019,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2019,pre_covid,family,not_applicable,permit,195.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2019,pre_covid,family,not_applicable,permit,2324.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2019,pre_covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2019,pre_covid,family,not_applicable,permit,279.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2019,pre_covid,family,not_applicable,permit,23.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2019,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2019,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2019,pre_covid,family,not_applicable,permit,78.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2019,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2019,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2019,pre_covid,family,not_applicable,permit,45.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2019,pre_covid,family,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2019,pre_covid,family,not_applicable,permit,10.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2019,pre_covid,family,not_applicable,permit,17.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2019,pre_covid,family,not_applicable,permit,12.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2019,pre_covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2019,pre_covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2019,pre_covid,family,not_applicable,permit,63.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2019,pre_covid,family,not_applicable,permit,123.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2019,pre_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2019,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2019,pre_covid,family,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2019,pre_covid,family,not_applicable,permit,113.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2019,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2019,pre_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2020,covid,family,not_applicable,permit,765.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2020,covid,family,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2020,covid,family,not_applicable,permit,64.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2020,covid,family,not_applicable,permit,753.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2020,covid,family,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2020,covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2020,covid,family,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2020,covid,family,not_applicable,permit,143.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2020,covid,family,not_applicable,permit,2229.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2020,covid,family,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2020,covid,family,not_applicable,permit,175.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2020,covid,family,not_applicable,permit,25.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2020,covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2020,covid,family,not_applicable,permit,66.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2020,covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2020,covid,family,not_applicable,permit,45.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2020,covid,family,not_applicable,permit,12.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2020,covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2020,covid,family,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2020,covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2020,covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2020,covid,family,not_applicable,permit,80.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2020,covid,family,not_applicable,permit,95.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2020,covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2020,covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2020,covid,family,not_applicable,permit,114.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2020,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2021,covid,family,not_applicable,permit,1125.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2021,covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2021,covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2021,covid,family,not_applicable,permit,45.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2021,covid,family,not_applicable,permit,1065.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2021,covid,family,not_applicable,permit,10.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2021,covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2021,covid,family,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2021,covid,family,not_applicable,permit,264.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2021,covid,family,not_applicable,permit,2639.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2021,covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2021,covid,family,not_applicable,permit,455.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2021,covid,family,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2021,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2021,covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2021,covid,family,not_applicable,permit,80.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2021,covid,family,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2021,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2021,covid,family,not_applicable,permit,46.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2021,covid,family,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2021,covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2021,covid,family,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2021,covid,family,not_applicable,permit,12.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2021,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2021,covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2021,covid,family,not_applicable,permit,115.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2021,covid,family,not_applicable,permit,82.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2021,covid,family,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2021,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2021,covid,family,not_applicable,permit,16.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2021,covid,family,not_applicable,permit,88.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2021,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2021,covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2022,post_covid,family,not_applicable,permit,1055.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2022,post_covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2022,post_covid,family,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2022,post_covid,family,not_applicable,permit,64.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2022,post_covid,family,not_applicable,permit,1236.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2022,post_covid,family,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2022,post_covid,family,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2022,post_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2022,post_covid,family,not_applicable,permit,239.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2022,post_covid,family,not_applicable,permit,2557.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2022,post_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2022,post_covid,family,not_applicable,permit,513.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2022,post_covid,family,not_applicable,permit,22.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2022,post_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2022,post_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2022,post_covid,family,not_applicable,permit,88.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2022,post_covid,family,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2022,post_covid,family,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2022,post_covid,family,not_applicable,permit,61.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2022,post_covid,family,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2022,post_covid,family,not_applicable,permit,17.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2022,post_covid,family,not_applicable,permit,23.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2022,post_covid,family,not_applicable,permit,10.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2022,post_covid,family,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2022,post_covid,family,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2022,post_covid,family,not_applicable,permit,89.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2022,post_covid,family,not_applicable,permit,98.0,Q2_entry_reasons
